0,28.8
1,24.0
2,10.8
4,14.3
5,-7.2
6,23.9
7,-22.7
9,27.7
10,5.6
11,19.0
12,8.2
14,-9.8
17,36.5
19,25.9
20,21.3
21,13.6
24,-4.7
25,27.9
26,7.2
27,16.4
31,12.2
32,18.2
33,-2.1
36,20.0
37,31.6
40,13.3
41,9.7
42,11.2
43,3.0
46,16.1
48,22.1
50,25.9
51,10.8
54,25.1
56,29.6
58,20.4
59,21.2
61,18.5
62,16.4
68,21.8
69,7.3
70,13.3
76,21.5
78,15.7
79,26.2
80,32.7
82,12.1
84,25.9
86,20.2
89,0.5
91,14.9
94,3.6
95,3.1
97,36.5
98,26.5
100,16.7
106,-22.7
107,23.6
109,17.9
112,19.8
113,23.6
117,33.9
121,28.5
122,11.5
123,11.3
129,-7.2
130,31.6
131,8.8
133,21.2
137,18.1
139,28.8
147,12.1
148,15.3
149,8.2
150,10.3
156,28.2
158,31.3
159,18.6
161,21.9
163,9.2
164,25.0
165,19.1
166,19.0
168,8.2
170,32.9
171,11.8
178,33.9
185,20.5
187,3.8
188,5.6
194,11.7
198,33.9
202,3.3
203,21.1
206,22.9
208,3.0
211,18.4
212,14.8
213,3.3
214,31.9
215,6.5
217,29.6
218,33.9
225,3.9
226,15.0
227,31.8
228,-2.1
230,4.2
231,15.0
232,19.6
233,30.1
235,3.5
236,19.3
237,11.1
238,28.8
240,28.0
242,13.8
243,6.1
245,9.6
247,19.7
248,10.8
250,19.2
252,19.7
256,29.2
257,27.1
259,12.9
260,23.6
262,12.2
264,27.4
265,19.5
268,21.6
270,13.3
273,25.1
274,10.9
276,28.6
277,32.8
280,18.5
285,19.6
286,15.5
290,13.3
295,29.0
296,3.4
297,30.8
298,16.4
299,14.1
300,3.4
301,13.3
306,3.0
307,4.4
309,13.3
310,14.7
311,5.6
314,23.4
315,6.1
317,29.7
318,26.4
319,13.7
320,13.3
322,9.1
323,30.3
330,31.5
331,8.2
339,14.6
340,15.9
342,5.9
345,10.8
346,20.0
349,27.8
351,8.2
352,32.4
358,22.9
360,15.9
364,29.9
366,11.8
367,16.5
368,4.6
369,25.8
370,10.8
372,30.4
373,30.4
375,22.6
376,18.9
377,7.9
378,29.3
380,8.2
382,27.1
383,3.9
384,21.9
385,9.1
386,14.2
388,23.6
389,4.4
390,10.8
392,11.1
394,11.9
396,31.5
397,10.6
401,10.8
405,21.0
409,31.1
410,14.8
411,5.6
413,11.2
415,13.3
417,15.7
419,30.1
420,10.8
422,15.0
425,30.5
429,7.9
431,3.0
433,31.2
434,14.3
436,26.6
440,13.3
441,6.8
447,12.7
450,5.6
452,13.3
453,20.9
460,13.3
462,29.2
463,7.1
466,31.0
469,26.0
470,8.5
471,8.2
472,28.7
474,6.7
476,3.2
479,10.1
480,13.3
481,31.0
482,22.4
485,11.8
486,26.8
487,10.8
488,12.2
489,30.0
490,8.2
492,12.1
496,11.7
499,13.3
500,26.6
501,14.2
504,9.7
508,16.1
509,8.2
510,8.1
513,28.4
514,27.5
515,19.0
516,12.4
519,15.9
522,17.7
523,5.5
525,7.1
526,13.0
527,13.4
530,10.8
531,6.0
533,24.0
535,28.9
537,20.9
540,10.8
541,3.1
542,10.5
547,6.8
548,8.5
549,5.7
550,5.6
558,29.1
560,10.8
561,30.9
562,26.4
566,10.1
569,26.4
570,5.6
574,7.3
576,32.1
579,13.3
580,17.8
581,15.8
582,11.1
585,22.3
587,24.9
590,5.6
592,21.5
594,19.7
595,24.4
596,12.6
597,12.7
598,8.4
600,13.3
602,23.1
603,8.1
604,28.3
610,8.2
613,7.2
614,28.8
617,6.0
619,15.9
620,6.5
621,18.1
622,17.7
623,21.4
624,16.5
625,4.6
628,30.5
629,8.2
630,18.9
632,22.1
638,15.9
639,13.9
643,21.0
644,10.7
645,16.6
647,11.1
649,8.2
652,9.9
653,14.0
655,9.4
657,26.2
659,15.9
665,11.9
668,29.2
669,10.8
671,25.0
672,28.6
673,11.9
674,28.0
676,28.3
678,6.6
679,10.8
681,20.4
682,24.1
683,32.4
684,16.8
685,10.8
688,28.4
690,5.6
691,21.1
695,4.1
698,9.9
699,10.8
700,18.3
704,3.9
705,8.9
706,18.9
708,15.6
709,5.6
710,29.2
711,5.1
712,9.0
715,27.8
716,18.6
718,13.3
722,21.0
724,8.5
725,31.1
727,18.4
729,18.2
730,5.6
731,29.7
732,27.4
738,19.7
739,13.3
745,13.6
746,8.2
749,5.6
752,19.3
754,8.9
755,11.6
756,19.6
758,13.3
759,8.5
764,23.5
765,12.4
766,6.7
767,23.7
769,8.2
770,15.3
775,28.0
776,9.4
777,12.8
778,15.9
779,9.8
780,27.4
782,26.5
784,4.5
785,18.4
786,28.9
788,8.2
789,13.7
791,23.6
792,8.6
798,18.5
799,11.4
801,14.4
802,5.6
806,17.4
808,10.8
810,25.3
811,31.0
812,20.8
813,14.9
818,31.0
819,13.3
822,32.6
823,9.7
829,8.2
830,27.4
833,7.1
836,21.1
838,15.9
840,10.7
841,14.3
843,26.8
846,10.9
847,30.2
848,8.2
851,4.6
852,20.6
853,20.6
855,3.9
858,4.1
859,15.9
860,4.4
863,20.9
865,13.2
867,9.8
869,13.3
870,3.5
871,30.2
873,28.0
877,23.5
879,8.2
880,13.2
881,5.9
885,5.5
888,13.3
889,20.8
893,22.9
894,11.7
895,11.6
896,22.5
897,14.7
899,13.3
900,25.1
902,18.4
905,18.5
907,21.6
909,5.6
911,31.2
